id	HS	text	pretext
938423373503369216	0	@FXMiroA @David38379905 @okdiario Que manía con asociar a todo dios con votante del PP o facha, por cierto, para casos de corrupción Cataluña con sus políticos ineptos son los primeros con diferencia.  Adéu nen. https://t.co/evi9KOW7ZI	$MENTION$ $MENTION$ $MENTION$ mania asociar dios votante pp facha , cierto , casos corrupcion cataluna politicos ineptos primeros diferencia . adeu nen . $URL$
938472358473592832	0	@totescomarques3 @Csar40137203 @vmm7773 Ningún independentista ha cometido ningún delito, que yo sepa.  https://t.co/C84Wd8wzvQ	$MENTION$ $MENTION$ $MENTION$ ningun independentista cometido ningun delito , sepa . $URL$
938424786149101569	1	No estallarán y dejarán de existir todos los malditos nazis, colega. Menuda escoria inhumana.	estallaran dejaran existir malditos nazis , colega . menuda escoria inhumana .
938486634646994944	0	@chinaski_97 Hijo de puta no se, igual un poco condescendiente con el nacionalismo catalán si...	$MENTION$ hijo puta , igual condescendiente nacionalismo catalan si  $ELLIPSIS$ 
879791926051995648	0	Pero si Gorytop es muy retrasado y asqueroso — No le conoces entonces, es un amor.  https://t.co/ZXUv2WfgGs	si gorytop retrasado asqueroso -- conoces entonces , amor . $URL$
839610348231667712	1	Soy bioquímico y estoy trabajando para el Gobierno de Navarra... ánimo, puto subnormal. https://t.co/vxEYTPwoth	bioquimico trabajando gobierno navarra  $ELLIPSIS$ animo , puto subnormal . $URL$
848998707680956421	0	intento cambiar de tema y me pasa a Venezuela y a los refugiados. o sea más facha y cuñao no puede	intento cambiar tema pasa venezuela refugiados . facha cunao puede
839608039661514752	1	Poco trabajadores ✔ Anclados en tradiciones medievales ✔ Horteras ✔ Incultos ✔  #LosGipsyKings3 perpetúan todos los estereotipos racistas.	trabajadores $EMOJI$ anclados tradiciones medievales $EMOJI$ horteras $EMOJI$ incultos $EMOJI$ $HASHTAG$ perpetuan estereotipos racistas .
879461856838115329	0	@IsMM_P Es patético el pobre muchacho. Son cursis estos Neocomunista. Tan cursis que parecen  más FASCISTAS que los camisas pardas.	$MENTION$ patetico pobre muchacho . cursis neocomunista . tan cursis parecen fascistas camisas pardas .
848971874893783046	0	Ser liberal, comunista, fascista o socialista no te hace bueno o malo. Hay gente canalla en todas las ideologias.	ser liberal , comunista , fascista socialista hace bueno malo . gente canalla todas ideologias .
938513802311630848	0	@AngelKansasii @VivesBiel @C_Arango77 En esta ocasión el voto independentista tiene mucho voto oculto fruto de la violencia y de las amenazas de GC, las imputaciones masivas, ya son más de 1000 personas. Me han hecho dos encuestas no he contestado ninguna, cuando te llaman no sabes si se trata de GC.	$MENTION$ $MENTION$ $MENTION$ ocasion voto independentista voto oculto fruto violencia amenazas gc , imputaciones masivas , $NUMBER$ personas . hecho dos encuestas contestado ninguna , llaman sabes si trata gc .
938482724494508032	0	Aquí tiene razón Cotarelo, lo que pasa es que hay otros malvados fascistas españoles como yo, que de lo que acusamos al independentismo es de ser un movimiento vinculado a rentas medias/altas. El viaje a Bruselas como muestra.  https://t.co/V4fXKPwkMm	aqui razon cotarelo , pasa malvados fascistas espanoles , acusamos independentismo ser movimiento vinculado rentas medias / altas . viaje bruselas muestra . $URL$
938433968290123776	0	claro porque que le de vergüenza es lo mismo que decir que va a perder su masculinidad o que es un maricon, ¿no? estáis reventados #OTDirecto6D https://t.co/1IOkYWi9zR	claro verguenza mismo decir va perder masculinidad maricon , ? ? reventados $HASHTAG$ $URL$
828013731716136961	1	@FuggingBleb ¿y eso es ser racista?Eso es ser pobre pedazo subnormal. Y el dinero se lo lleva Morales haciendo un museo de 8 millones ahí.	$MENTION$ ? ser racista ? ser pobre pedazo subnormal . dinero lleva morales haciendo museo $NUMBER$ millones ahi .
943980221702733824	1	Ahora tampoco respetaréis la democracia fascistas de mierda???	ahora tampoco respetareis democracia fascistas mierda  $QUESTION$ 
885833669176311808	0	@itxaP Malditos gobiernos y malditas armas	$MENTION$ malditos gobiernos malditas armas
938418803138064384	0	Interesantísimo artículo en defensa de un patriotismo real, no de banderas y de tierras vacías. https://t.co/NU2SPbBxZ8	interesantisimo articulo defensa patriotismo real , banderas tierras vacias . $URL$
938384812368388097	1	@DoctorZiru @RoberRiosSchz Hijo de puta subnormal, respeta	$MENTION$ $MENTION$ hijo puta subnormal , respeta
943987850583867392	1	@alvaropascu los fachas de ciudadanos ganan a costa de la perdida del PP. El independentismo gana de calle. Ya basta.	$MENTION$ fachas ciudadanos ganan costa perdida pp . independentismo gana calle . basta .
943971909187891200	0	@anna_boada5 piensas que todos esos votantes son fascistas?? es preocupante la comida de olla que te han metido!!	$MENTION$ piensas votantes fascistas ? ? preocupante comida olla metido ! !
827983545708793857	0	Me puto encanta el del pezon pero ni loca me lo haría. Cualquiera de la nariz-boca  https://t.co/NTuzQiOz5M	puto encanta pezon loca haria . cualquiera nariz-boca $URL$
827871851766505472	1	@sentimentperico chupala julandron de mierda	$MENTION$ chupala julandron mierda
827974573207482372	0	Despreciable la gente que se queja de que suspendieron el partido. ¿No sabéis el peligro que tiene este temporal y más con tejado rojo?	despreciable gente queja suspendieron partido . ? sabeis peligro temporal tejado rojo ?
879782231178448896	1	"""Viva la vida"" y promoción de la homosexualidad son incompatibles. La vida la genera hombre y mujer, y se desarrolla en el seno familiar. https://t.co/8hBM9oOp8B"	""" viva vida "" promocion homosexualidad incompatibles . vida genera hombre mujer , desarrolla seno familiar . $URL$"
827848081467125760	0	Tengo pelos de puta loca hoy pero en fin.	pelos puta loca hoy fin .
885808130596233217	0	@Alex_Frigenti @LaTitaAle @ndale59471155 @MonederoJC Bando fascista? Tú que historia has estudiado?	$MENTION$ $MENTION$ $MENTION$ $MENTION$ bando fascista ? historia estudiado ?
879819139321344000	1	@castoloHD Ya te he respondido subnormal	$MENTION$ respondido subnormal
938403802025164801	1	@Noltar79 @coquegarcia Lo de antena3 confirma la teoría d q el votante fascista es inculto,inutil y centrista...	$MENTION$ $MENTION$ antena $NUMBER$ confirma teoria d q votante fascista inculto , inutil centrista  $ELLIPSIS$ 
827807992582119425	0	Aunque en España tampoco podemos quejarnos de Dictador. #Rajoy #España Y Andalucía también #SusanaDiaz #OjalaTeJubilesYa	aunque espana tampoco podemos quejarnos dictador . $HASHTAG$ $HASHTAG$ andalucia $HASHTAG$ $HASHTAG$
943998061193453568	0	Entonces, claro...el sector independentista tiene mayoría, pero ya deberían haber aprendido que a la fuerza no pueden sacarse las cosas. Se va a necesitar mucha política.	entonces , claro  $ELLIPSIS$ sector independentista mayoria , deberian haber aprendido fuerza pueden sacarse cosas . va necesitar mucha politica .
827816342292152320	0	Iniciando en #Málaga la marcha homenaje a las víctimas de la masacre fascista en la carretera Málaga-Almería 80 Aniversario de #LaDesbandá https://t.co/cTamEiR233	iniciando $HASHTAG$ marcha homenaje victimas masacre fascista carretera malaga-almeria $NUMBER$ aniversario $HASHTAG$ $URL$
879800348277448705	1	@FonsiLoaiza Además de ser un facha redomado. Descarta al Barça. Quizás el Madrid sea su sitio.	$MENTION$ ademas ser facha redomado . descarta barca . quizas madrid sitio .
938516338640936960	0	Los comentarios a esta noticia son un buen recordatorio de por qué feminismo es urgente. https://t.co/l5xeAelSgS	comentarios noticia buen recordatorio feminismo urgente . $URL$
851177237885988864	0	#RutaTrump fue refugiado pero ahora le va bien y no quiere refugiados, asco.....	$HASHTAG$ refugiado ahora va bien quiere refugiados , asco  $ELLIPSIS$ 
885778008279322624	0	hoy vamos a celebrar el cumple de @nazaly_r  y me voy a vestir de puton en honor a ella	hoy vamos celebrar cumple $MENTION$ voy vestir puton honor
943974633102966784	0	En escaños gana el independentismo, pero en número de votos no. Así que no, no hay una mayoría independentista en Cataluña #21DCatL6	escanos gana independentismo , numero votos . asi , mayoria independentista cataluna $HASHTAG$
839619250859966469	1	@Lyxnn_ te has equivocado de captura subnormal	$MENTION$ equivocado captura subnormal
885807882192785409	0	Quienes instigan la violencia fascista no pueden erigirse como defensores de los DDHH #PCEconVenezuela @elpce @NicolasMaduro https://t.co/XWBWj56mXv	instigan violencia fascista pueden erigirse defensores ddhh $HASHTAG$ $MENTION$ $MENTION$ $URL$
839604201990860802	0	El patriotismo rancio y podrido, qué esconde con Millet? https://t.co/OanBFtakxD	patriotismo rancio podrido , esconde millet ? $URL$
943985767415762944	1	La gran tragedia de un nuevo gobierno independentista-satánico en Catalunya es que la Biblia y el creacionismo no volverá a las escuelas y la virginidad hasta el matrimonio no será alentada y hasta subvencionada #EleccionesCataluna #21D	gran tragedia nuevo gobierno independentista-satanico catalunya biblia creacionismo volvera escuelas virginidad matrimonio alentada subvencionada $HASHTAG$ $HASHTAG$
827951399191314433	0	Me parece una vergüenza que @baloncestofeb permita retransmitir a Cadí el partido contra @CBALQAZERES en catalán y no en la lengua común.	parece verguenza $MENTION$ permita retransmitir cadi partido $MENTION$ catalan lengua comun .
885850437274021888	1	ESPAÑA CORRUPPCIÓN Derecha PP fascista franquista gobernando con 30% en España no entiende porqué Cataluña quiere Independencia y República.	espana corruppcion derecha pp fascista franquista gobernando $NUMBER$ % espana entiende porque cataluna quiere independencia republica .
839618567591051265	0	No me gustan los insectos, pero estoy viendo un thread de insectos bonitos.  Defina: ser subnormal.	gustan insectos , viendo thread insectos bonitos . defina : ser subnormal .
885811132702871552	1	Subnormal y cara culo. https://t.co/slIqhXL1xZ	subnormal cara culo . $URL$
879781089988005890	0	"@buenapava ""yo soy feminista, pero no feminazi"""	"$MENTION$ "" feminista , feminazi """
938392778526031873	0	@MaxJovenGay Para no ir más lejos, todos los que yo veo de inspiración fascista: artículo 8, 155(al menos tal y como se está aplicando) y 159.	$MENTION$ ir lejos , veo inspiracion fascista : articulo $NUMBER$ , $NUMBER$ ( menos tal aplicando ) $NUMBER$ .
885841678900375553	0	Esta miserable diputada de Podemos compara la violencia de género con el asesinato de Miguel Ángel Blanco en https://t.co/QQSGpiFk8v	miserable diputada podemos compara violencia genero asesinato miguel angel blanco $URL$
885801679102390272	1	Beyoncé descubrió que era negra hace un disco y ahora va de Diosa Africana de la fertilidad... NENA VETE A TOMAR POR CULO	beyonce descubrio negra hace disco ahora va diosa africana fertilidad  $ELLIPSIS$ nena vete tomar culo
851119628336156672	0	"""¡Viva España, arriba Franco!"" ante las risas cómplices del resto de público...promocionando el turismo nazi a Stder https://t.co/6udwwJlHxi"	""" ! viva espana , arriba franco ! "" risas complices resto publico  $ELLIPSIS$ promocionando turismo nazi stder $URL$"
943988222627065856	0	"@ragonella lo icónico que habría sido el ""uh qué frio maricón"" allí dentro"	"$MENTION$ iconico sido "" uh frio maricon "" alli dentro"
885850102878916608	0	LOS VILLANOS SON FISICOCULTURISTAS VAMPIROS GAY AZTECAS  JoJo, arco 2	villanos fisicoculturistas vampiros gay aztecas jojo , arco $NUMBER$
827900369137233924	0	Os comentarios dos do madrid son fábrica de independentistas. A mellor afición seica jajajajaja. A seguridade súdalla. https://t.co/9vtnWcxTkR	comentarios dos do madrid fabrica independentistas . mellor aficion seica  $LOL$  . seguridade sudalla . $URL$
879783099457916928	0	@FovosDan @DarkASMRKnight Aiden si eres más gay que Peter	$MENTION$ $MENTION$ aiden si gay peter
879813730418208768	0	De izquierdistas q son estos del Bloc (aúnq hay parte d conflicto personal)...https://t.co/y5FCZkqEI2	izquierdistas q bloc ( aunq parte d conflicto personal )  $ELLIPSIS$ $URL$
943971784843517953	0	@JosPastr Yo, que vivo en Cataluña, y no soy independentista, te confirmo que NO HAY ADOCTRINAMIENTO. Ahora, eso es lo que os quieren vender.   En cualquier caso, ojalá vieras la realidad catalana para poder compararla con la de mentiras que os cuentan en los medios.	$MENTION$ , vivo cataluna , independentista , confirmo adoctrinamiento . ahora , quieren vender . cualquier caso , ojala vieras realidad catalana poder compararla mentiras cuentan medios .
839597782742810630	1	@ElCascabel13tv @Perez_go @crisschlichting @josegarmolina @ahorapodemos @Pablo_Iglesias aspira a dictador https://t.co/lJ6gct3707	$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ aspira dictador $URL$
828022290730405889	1	Buah yo no me haría nunca un twitter, eso está lleno de rojos de mierda.	buah haria nunca twitter , lleno rojos mierda .
851145428829601792	1	@publico_es Usáis cualquier cosa para vuestra mierda de fanatismo político. Qué puto asco dais.	$MENTION$ usais cualquier cosa mierda fanatismo politico . puto asco dais .
839611692766085120	0	@AdriianaSnchez Es que además son ellos los que tienen que defender nuestro feminismo. Asco	$MENTION$ ademas defender feminismo . asco
943976485651664896	0	Mi teoría: el independentista catalán se percibe de izquierdas, como si lo demás diera igual. En parte, por oposición al nacionalismo español, que se percibe de derechas. https://t.co/a4y4zPxo3p	teoria : independentista catalan percibe izquierdas , si demas diera igual . parte , oposicion nacionalismo espanol , percibe derechas . $URL$
851184295565815809	0	SALIMOS EN LA PUTA FOTO JODER EL PELO ROJO ES ÚTIL   @floralnfxding ESTA A MI LAO https://t.co/iBqGTxkk4a	salimos puta foto joder pelo rojo util $MENTION$ lao $URL$
938516322165690370	1	A los fascistas les das de su medicina y... oh sorpresa!!! Cobardes hijos de puta, no valeis para una puta mierda https://t.co/nQm26HT0sl	fascistas das medicina  $ELLIPSIS$ oh sorpresa  $EXCLAMATION$ cobardes hijos puta , valeis puta mierda $URL$
851140800608186371	0	@Txuanra Quería que los legionarios no enseñasen el pecho porque era de fachas, pero pasaba revista a las tropas embarazada. Una referente.	$MENTION$ queria legionarios ensenasen pecho fachas , pasaba revista tropas embarazada . referente .
885828320407035904	0	Ehm hola lo de la reinhumación de los muertos del franquismo !!!!!?????	ehm hola reinhumacion muertos franquismo  $EXCLAMATION$  $QUESTION$ 
879818983041630209	1	@The13thVessel normal a mongolo no te gana nadie macho	$MENTION$ normal mongolo gana nadie macho
827862278930386951	0	"#SomosSocialistas Me quedo con la frase de @sanchezcastejon ""nunca un socialista será mi adversario"" respeto, unidad y socialismo"	"$HASHTAG$ quedo frase $MENTION$ "" nunca socialista adversario "" respeto , unidad socialismo"
839612331831218176	0	@FastDragonOP @Haqriim @CoachJairo_ Se refiere a mi 100%, Jairo ya tiene bastante con lo suyo como para ser tmb mongolo &lt;3	$MENTION$ $MENTION$ $MENTION$ refiere $NUMBER$ % , jairo bastante ser tmb mongolo <3
938422884736921600	0	"Salvo 4-5 culés que sigo, los demás tienen lo justo para no cagarse encima. Qué vergüenza de ""afición"". https://t.co/bJEzHWYiZv"	"salvo $NUMBER$-5 cules sigo , demas justo cagarse encima . verguenza "" aficion "" . $URL$"
828005116737380357	1	Una mierda de afición se merecen una mierda de equipo como el que tiene, seguit pasando que el club también se va a la mierda	mierda aficion merecen mierda equipo , seguit pasando club va mierda
827893182629347329	0	Y esto es lo que pasa cuando los fascistas agreden https://t.co/6gcZ8O05TA	pasa fascistas agreden $URL$
885760636931772416	1	Cobrar de los charnego mientras te pasas la ley por el forro es de delincuentes sinvergüenzas Das asco https://t.co/QON5s4LkXA	cobrar charnego mientras pasas ley forro delincuentes sinverguenzas das asco $URL$
943987973040803840	0	@martaruizhorta @Noindepep @BeatrizTalegon ... a lo que usted se refiere es bloque independentista vs bloque a favor del 155. Que ha ganado el bloque independentista. Vamos a llamar las cosas por su nombre, por favor.	$MENTION$ $MENTION$ $MENTION$  $ELLIPSIS$ usted refiere bloque independentista vs bloque favor $NUMBER$ . ganado bloque independentista . vamos llamar cosas nombre , favor .
885780361338343424	1	@Zyklon_DunModr @GenkiRow @Stunlol2 @Lucianoowow A mamarla moros españolitos, los verdaderos españoles están en el norte	$MENTION$ $MENTION$ $MENTION$ $MENTION$ mamarla moros espanolitos , verdaderos espanoles norte
879802393478737920	0	@Gortuz Ya hay que ser subnormal para no dejar el número o algp, seguro que si te lo han hecho con moto o coche no tiene seguro	$MENTION$ ser subnormal dejar numero algp , seguro si hecho moto coche seguro
938466863377453056	0	@Porzingod_ @Isrardi155 Digale a ese facha que usted es mejor que él https://t.co/QXINfWBW2G	$MENTION$ $MENTION$ digale facha usted mejor $URL$
885671842463219712	1	@ElHoyoDeKook @Dangelisa @MiaTambussi Dejala, esta claro que esta es otra feminazi que la apoya solo por ser feminazi	$MENTION$ $MENTION$ $MENTION$ dejala , claro feminazi apoya solo ser feminazi
879789292519923714	0	@Doctor_Futbol Se le perdona, es subnormal pero si le fichasemos se le perdona	$MENTION$ perdona , subnormal si fichasemos perdona
879787517737934849	0	@Botifler4ever Es q para algunos el arco político se divide en izquierda y fachas. Todos sabemos que en la izquierda no existen fascistas ni totalitarios.	$MENTION$ q arco politico divide izquierda fachas . sabemos izquierda existen fascistas totalitarios .
827997828865744898	0	@elhmelizee sigue sin estar bien utilizado el decir maricón en tu frase	$MENTION$ sigue bien utilizado decir maricon frase
827839798954057728	0	La asesora de Trump inventa una masacre para justificar su veto a los refugiados https://t.co/M7Fjxr6SYO Kellyanne Conway, creadora de la …	asesora trump inventa masacre justificar veto refugiados $URL$ kellyanne conway , creadora  $ELLIPSIS$ 
885683757684068353	1	pero no gilipollas en plan que gracioso, gilipollas en plan este tío es retrasado	gilipollas plan gracioso , gilipollas plan tio retrasado
848999395462959104	1	@auron_mcsexy @auronplay Madre mía, menuda subnormal	$MENTION$ $MENTION$ madre , menuda subnormal
943971433847447552	0	@13Pardis @guenhwyvarblack Los carlinos son una raza de perros ultra fascista hay que tener cuidado chavales	$MENTION$ $MENTION$ carlinos raza perros ultra fascista tener cuidado chavales
827953995075485697	0	@dexamina @roberttomelitto ¿Ahora llaman así a los fascistas?	$MENTION$ $MENTION$ ? ahora llaman asi fascistas ?
885828569951330304	0	@CeleObiang @fernandoajenjo @eumd @ecosdelbalon Partidos contra ATM este año, son buen resumen, Cholo presiona, Barça inestable, Cholo repliega Barça dominador cómodo y gana partidos.	$MENTION$ $MENTION$ $MENTION$ $MENTION$ partidos atm ano , buen resumen , cholo presiona , barca inestable , cholo repliega barca dominador comodo gana partidos .
828020402597330944	1	"el marica de ones cargo me dijo te voy a pegar un tiro   ""  2 semanas despues sigue en silencio y escondido """	"marica ones cargo dijo voy pegar tiro "" $NUMBER$ semanas despues sigue silencio escondido """
827848522594734081	0	@Gand_Alf_ Ojo! Que podria ser peor, que podria dedicarme a ajusticiar cualquier atisbo de feminismo y relativizar la violencia machista :S	$MENTION$ ojo ! podria ser peor , podria dedicarme ajusticiar cualquier atisbo feminismo relativizar violencia machista :  $LOL$ 
849002636925956096	0	CRISTO VIENE PRONTO ARREPIENTÁNSE SODOMITAS https://t.co/1JpoLImk5c	cristo viene pronto arrepientanse sodomitas $URL$
